timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
36972000,36972000,1310988,0.0005326322,-0.0026631611,0.0058589545,14.819214,0,1
37972000,37972000,1310988,-0.00479369,0.0005326322,0.002130529,14.819214,0,1
38972000,38972000,1310988,-0.002130529,0.0026631611,0.0010652645,14.819214,0,1
39972000,39972000,1310988,0.0015978967,-0.0005326322,-0.0058589545,14.819214,0,1
40972000,40972000,1310988,0.0005326322,0.0015978967,0.0,14.819214,0,1
41972000,41972000,1310988,0.0026631611,0.0026631611,0.0,14.819214,0,1
42972000,42972000,1310988,-0.002130529,0.002130529,0.0037284256,14.819214,0,1
43972000,43972000,1310988,-0.0015978967,-0.0015978967,0.0031957934,14.819214,0,1
44972000,44972000,1310988,-0.0053263223,0.008522116,0.0058589545,14.819214,0,1
45972000,45972000,1310988,0.0058589545,0.0010652645,0.0037284256,14.819214,0,1
46972000,46972000,1310988,0.0031957934,0.0037284256,0.0015978967,14.819214,0,1
47972000,47972000,1310988,-0.002130529,0.002130529,-0.0031957934,14.819214,0,1
48972000,48972000,1310988,-0.0010652645,0.0,0.004261058,14.819214,0,1
49972000,49972000,1310988,0.0010652645,-0.004261058,0.00479369,14.819214,0,1
50972000,50972000,1310988,-0.0005326322,0.0037284256,-0.0031957934,14.819214,0,1
51972000,51972000,1310988,0.0,0.0031957934,0.0005326322,14.819214,0,1
52972000,52972000,1310988,0.0010652645,0.013315806,-0.002130529,14.819214,0,1
53972000,53972000,1310988,-0.0015978967,0.0,0.004261058,14.819214,0,1
54972000,54972000,1310988,0.004261058,-0.0037284256,-0.0015978967,14.819214,0,1
55972000,55972000,1310988,-0.0026631611,0.002130529,0.0010652645,14.819214,0,1
56972000,56972000,1310988,-0.0010652645,-0.0005326322,0.00479369,14.819214,0,1
57972000,57972000,1310988,-0.007456851,0.006924219,-0.004261058,14.819214,0,1
58972000,58972000,1310988,-0.0037284256,0.0026631611,0.0026631611,14.819214,0,1
59972000,59972000,1310988,-0.0037284256,0.00479369,0.00479369,14.819214,0,1
60972000,60972000,1310988,-0.0015978967,0.0063915867,0.002130529,14.819214,0,1
61972000,61972000,1310988,-0.0031957934,-0.0010652645,0.00479369,14.819214,0,1
62972000,62972000,1310988,-0.002130529,0.0005326322,-0.0005326322,14.819214,0,1
63972000,63972000,1310988,0.0005326322,0.0005326322,0.0005326322,14.819214,0,1
64972000,64972000,1310988,-0.006924219,-0.0010652645,0.0015978967,14.819214,0,1
65972000,65972000,1310988,-0.0026631611,0.0,0.004261058,14.819214,0,1
66972000,66972000,1310988,0.002130529,-0.0037284256,-0.0026631611,14.819214,0,1
67972000,67972000,1310988,-0.0005326322,-0.002130529,0.0,14.819214,0,1
68972000,68972000,1310988,0.002130529,0.0005326322,0.0026631611,14.819214,0,1
69972000,69972000,1310988,-0.0005326322,0.0005326322,0.0031957934,14.819214,0,1
70972000,70972000,1310988,-0.0005326322,0.004261058,0.0015978967,14.819214,0,1
71972000,71972000,1310988,-0.0031957934,0.0015978967,0.0026631611,14.819214,0,1
72972000,72972000,1310988,-0.0063915867,0.004261058,0.0037284256,14.819214,0,1
73972000,73972000,1310988,-0.010120012,0.0063915867,-0.0026631611,14.819214,0,1
74972000,74972000,1310988,0.0058589545,0.0026631611,0.0015978967,14.819214,0,1
75972000,75972000,1310988,0.0026631611,0.0005326322,-0.0005326322,14.819214,0,1
76972000,76972000,1310988,0.0015978967,-0.009054748,-0.011717909,14.819214,0,1
77972000,77972000,1310988,-0.0015978967,0.0005326322,-0.0031957934,14.819214,0,1
78972000,78972000,1310988,-0.0005326322,-0.006924219,0.00479369,14.819214,0,1
79972000,79972000,1310988,-0.0037284256,0.00479369,-0.0005326322,14.819214,0,1
80972000,80972000,1310988,0.0010652645,0.0010652645,-0.009054748,14.819214,0,1
81972000,81972000,1310988,0.008522116,-0.0005326322,0.0005326322,14.819214,0,1
82972000,82972000,1310988,-0.0005326322,0.0,-0.007989483,14.819214,0,1
83972000,83972000,1310988,0.004261058,-0.0005326322,0.0026631611,14.819214,0,1
84972000,84972000,1310988,-0.00479369,0.0,-0.0031957934,14.819214,0,1
85972000,85972000,1310988,0.004261058,-0.0053263223,0.0,14.819214,0,1
86972000,86972000,1310988,0.002130529,-0.0026631611,-0.0037284256,14.819214,0,1
87972000,87972000,1310988,0.004261058,0.007989483,0.00479369,14.819214,0,1
88972000,88972000,1310988,-0.0037284256,-0.0010652645,0.0026631611,14.819214,0,1
89972000,89972000,1310988,0.0026631611,0.0037284256,-0.0026631611,14.819214,0,1
90972000,90972000,1310988,0.0031957934,0.0005326322,0.0026631611,14.819214,0,1
91972000,91972000,1310988,-0.0031957934,-0.0026631611,0.0058589545,14.819214,0,1
92972000,92972000,1310988,-0.004261058,-0.004261058,-0.00479369,14.819214,0,1
93972000,93972000,1310988,0.0005326322,0.0010652645,0.004261058,14.819214,0,1
94972000,94972000,1310988,0.008522116,0.002130529,0.0026631611,14.819214,0,1
95972000,95972000,1310988,0.002130529,-0.0010652645,0.0,14.819214,0,1
96972000,96972000,1310988,0.0010652645,0.002130529,0.00479369,14.819214,0,1
97972000,97972000,1310988,0.0026631611,-0.0005326322,-0.00479369,14.819214,0,1
98972000,98972000,1310988,0.0053263223,-0.0005326322,0.0010652645,14.819214,0,1
99972000,99972000,1310988,0.0015978967,-0.0010652645,0.0026631611,14.819214,0,1
100972000,100972000,1310988,-0.0005326322,0.0015978967,0.0015978967,14.819214,0,1
101972000,101972000,1310988,-0.0015978967,0.0010652645,-0.0037284256,14.819214,0,1
102972000,102972000,1310988,-0.0026631611,-0.0005326322,0.0037284256,14.819214,0,1
103972000,103972000,1310988,0.0037284256,-0.0031957934,0.0010652645,14.819214,0,1
104972000,104972000,1310988,0.0005326322,-0.00479369,-0.010120012,14.819214,0,1
105972000,105972000,1310988,-0.004261058,0.0058589545,0.0015978967,14.819214,0,1
106972000,106972000,1310988,-0.0015978967,0.002130529,-0.0010652645,14.819214,0,1
107972000,107972000,1310988,-0.0015978967,-0.0026631611,0.0026631611,14.819214,0,1
108972000,108972000,1310988,-0.0063915867,0.0037284256,0.0015978967,14.819214,0,1
109972000,109972000,1310988,0.0,0.0005326322,0.00479369,14.819214,0,1
110972000,110972000,1310988,-0.0026631611,0.002130529,-0.0005326322,14.819214,0,1
111972000,111972000,1310988,0.0005326322,0.0026631611,-0.0010652645,14.819214,0,1
112972000,112972000,1310988,0.0053263223,0.0053263223,0.0031957934,14.819214,0,1
113972000,113972000,1310988,0.00479369,0.0005326322,-0.0005326322,14.819214,0,1
114972000,114972000,1310988,0.002130529,0.0,0.002130529,14.819214,0,1
115972000,115972000,1310988,-0.0053263223,0.0010652645,0.0053263223,14.819214,0,1
116972000,116972000,1310988,0.0053263223,-0.0010652645,-0.0026631611,14.819214,0,1
117972000,117972000,1310988,0.0063915867,0.0053263223,0.0,14.819214,0,1
118972000,118972000,1310988,-0.002130529,0.0015978967,0.0010652645,14.819214,0,1
119972000,119972000,1310988,0.0015978967,-0.00479369,-0.00479369,14.819214,0,1
120972000,120972000,1310988,-0.0037284256,0.0026631611,-0.00479369,14.819214,0,1
121972000,121972000,1310988,-0.0010652645,-0.0031957934,0.0005326322,14.819214,0,1
122972000,122972000,1310988,-0.0010652645,-0.002130529,0.0010652645,14.819214,0,1
123972000,123972000,1310988,0.002130529,0.0010652645,0.0063915867,14.819214,0,1
124972000,124972000,1310988,0.008522116,0.0010652645,0.0005326322,14.819214,0,1
125972000,125972000,1310988,0.0037284256,0.0,0.0005326322,14.819214,0,1
126972000,126972000,1310988,0.0005326322,0.0,0.0015978967,14.819214,0,1
127972000,127972000,1310988,0.0026631611,-0.007456851,-0.0026631611,14.819214,0,1
128972000,128972000,1310988,-0.0010652645,0.0026631611,0.0026631611,14.819214,0,1
129972000,129972000,1310988,0.0053263223,0.0,-0.0026631611,14.819214,0,1
130972000,130972000,1310988,0.002130529,-0.0005326322,0.002130529,14.819214,0,1
131972000,131972000,1310988,-0.006924219,-0.0037284256,0.0015978967,14.819214,0,1
132972000,132972000,1310988,0.0058589545,0.0026631611,0.0037284256,14.819214,0,1
133972000,133972000,1310988,0.0010652645,0.004261058,0.0037284256,14.819214,0,1
134972000,134972000,1310988,0.0015978967,-0.0010652645,0.0037284256,14.819214,0,1
135972000,135972000,1310988,0.0015978967,-0.0010652645,-0.002130529,14.819214,0,1
136972000,136972000,1310988,-0.0010652645,-0.00479369,0.0005326322,14.819214,0,1
137972000,137972000,1310988,-0.0010652645,0.00479369,-0.0031957934,14.819214,0,1
138972000,138972000,1310988,-0.0005326322,0.00479369,0.0015978967,14.819214,0,1
139972000,139972000,1310988,0.0058589545,0.0015978967,0.0005326322,14.819214,0,1
140972000,140972000,1310988,0.0015978967,-0.0026631611,0.00479369,14.819214,0,1
141972000,141972000,1310988,0.0,-0.0015978967,0.006924219,14.819214,0,1
142972000,142972000,1310988,0.0015978967,-0.007456851,0.0015978967,14.819214,0,1
143972000,143972000,1310988,0.0005326322,0.00479369,-0.0005326322,14.819214,0,1
144972000,144972000,1310988,-0.0031957934,-0.002130529,0.0010652645,14.819214,0,1
145972000,145972000,1310988,0.0037284256,-0.0031957934,0.00479369,14.819214,0,1
146972000,146972000,1310988,0.002130529,-0.004261058,0.0010652645,14.819214,0,1
147972000,147972000,1310988,0.0,0.0015978967,0.0005326322,14.819214,0,1
148972000,148972000,1310988,-0.0005326322,-0.007989483,0.00479369,14.819214,0,1
149972000,149972000,1310988,0.002130529,0.002130529,-0.004261058,14.819214,0,1
150972000,150972000,1310988,0.0053263223,0.0015978967,-0.0015978967,14.819214,0,1
151972000,151972000,1310988,0.0026631611,-0.0026631611,-0.0015978967,14.819214,0,1
152972000,152972000,1310988,0.002130529,0.004261058,0.0010652645,14.819214,0,1
153972000,153972000,1310988,0.0005326322,0.0026631611,0.0031957934,14.819214,0,1
154972000,154972000,1310988,-0.0026631611,-0.002130529,0.0031957934,14.819214,0,1
155972000,155972000,1310988,-0.002130529,-0.007456851,-0.0015978967,14.819214,0,1
156972000,156972000,1310988,0.0010652645,-0.0005326322,0.002130529,14.819214,0,1
157972000,157972000,1310988,-0.0053263223,-0.00479369,0.009054748,14.819214,0,1
158972000,158972000,1310988,0.0010652645,-0.006924219,-0.0026631611,14.819214,0,1
159972000,159972000,1310988,0.004261058,-0.0031957934,-0.0015978967,14.819214,0,1
160972000,160972000,1310988,-0.0031957934,0.0010652645,0.0037284256,14.819214,0,1
161972000,161972000,1310988,0.0010652645,0.0031957934,0.004261058,14.819214,0,1
162972000,162972000,1310988,-0.0037284256,-0.0005326322,-0.00479369,14.819214,0,1
163972000,163972000,1310988,-0.00479369,-0.0005326322,0.0015978967,14.819214,0,1
164972000,164972000,1310988,-0.0015978967,0.0,0.0015978967,14.819214,0,1
165972000,165972000,1310988,-0.0037284256,-0.0015978967,-0.0026631611,14.819214,0,1
166972000,166972000,1310988,0.0010652645,-0.0010652645,0.002130529,14.819214,0,1
167972000,167972000,1310988,0.0,-0.0015978967,-0.0031957934,14.819214,0,1
168972000,168972000,1310988,-0.0031957934,0.00479369,-0.002130529,14.819214,0,1
169972000,169972000,1310988,-0.0005326322,-0.0010652645,-0.0010652645,14.819214,0,1
170972000,170972000,1310988,0.013315806,-0.0053263223,0.0026631611,14.819214,0,1
171972000,171972000,1310988,0.002130529,0.0010652645,0.0026631611,14.819214,0,1
172972000,172972000,1310988,0.0,-0.0031957934,0.0026631611,14.819214,0,1
173972000,173972000,1310988,0.0026631611,0.004261058,0.004261058,14.819214,0,1
174972000,174972000,1310988,0.0005326322,0.0037284256,-0.0031957934,14.819214,0,1
175972000,175972000,1310988,0.0,0.0026631611,0.0005326322,14.819214,0,1
176972000,176972000,1310988,0.0,0.0058589545,0.0010652645,14.819214,0,1
177972000,177972000,1310988,-0.00479369,0.0031957934,0.0005326322,14.819214,0,1
178972000,178972000,1310988,0.0015978967,-0.0015978967,0.0005326322,14.819214,0,1
179972000,179972000,1310988,-0.0010652645,0.0010652645,0.0037284256,14.819214,0,1
180972000,180972000,1310988,0.002130529,0.0026631611,-0.0010652645,14.819214,0,1
181972000,181972000,1310988,-0.0063915867,0.0026631611,0.0,14.819214,0,1
182972000,182972000,1310988,-0.002130529,-0.0026631611,0.0,14.819214,0,1
183972000,183972000,1310988,0.0015978967,-0.0015978967,0.004261058,14.819214,0,1
184972000,184972000,1310988,-0.0010652645,0.0026631611,0.002130529,14.819214,0,1
185972000,185972000,1310988,0.0,0.0,-0.004261058,14.819214,0,1
186972000,186972000,1310988,0.0031957934,0.0015978967,-0.0037284256,14.819214,0,1
187972000,187972000,1310988,-0.0015978967,-0.0010652645,0.0015978967,14.819214,0,1
188972000,188972000,1310988,0.0026631611,-0.010120012,0.0026631611,14.819214,0,1
189972000,189972000,1310988,-0.0053263223,0.002130529,-0.0010652645,14.819214,0,1
190972000,190972000,1310988,0.0026631611,-0.00479369,0.0063915867,14.819214,0,1
191972000,191972000,1310988,0.002130529,0.0031957934,-0.004261058,14.819214,0,1
192972000,192972000,1310988,0.0058589545,-0.002130529,0.0015978967,14.819214,0,1
193972000,193972000,1310988,0.0010652645,-0.0026631611,0.0005326322,14.819214,0,1
194972000,194972000,1310988,0.0031957934,-0.0063915867,0.007456851,14.819214,0,1
195972000,195972000,1310988,-0.0037284256,-0.002130529,0.002130529,14.819214,0,1
196972000,196972000,1310988,-0.004261058,0.0015978967,0.0,14.819214,0,1
197972000,197972000,1310988,0.004261058,-0.0026631611,-0.0010652645,14.819214,0,1
198972000,198972000,1310988,0.002130529,-0.004261058,0.0037284256,14.819214,0,1
199972000,199972000,1310988,0.0031957934,0.004261058,-0.0026631611,14.819214,0,1
200972000,200972000,1310988,-0.0015978967,0.0,0.0015978967,14.819214,0,1
201972000,201972000,1310988,-0.0026631611,-0.0031957934,-0.0005326322,14.819214,0,1
202972000,202972000,1310988,0.0053263223,0.0010652645,0.0010652645,14.819214,0,1
203972000,203972000,1310988,-0.0037284256,-0.0015978967,0.006924219,14.819214,0,1
204972000,204972000,1310988,0.008522116,-0.0026631611,0.0026631611,14.819214,0,1
205972000,205972000,1310988,-0.0015978967,0.0005326322,0.006924219,14.819214,0,1
206972000,206972000,1310988,-0.0010652645,0.0,-0.0037284256,14.819214,0,1
207972000,207972000,1310988,0.0037284256,0.0015978967,-0.0037284256,14.819214,0,1
208972000,208972000,1310988,-0.0026631611,-0.00479369,0.0015978967,14.819214,0,1
209972000,209972000,1310988,0.004261058,-0.00479369,0.0005326322,14.819214,0,1
210972000,210972000,1310988,0.009054748,0.0031957934,-0.002130529,14.819214,0,1
211972000,211972000,1310988,0.00479369,-0.0015978967,-0.0037284256,14.819214,0,1
212972000,212972000,1310988,-0.00479369,-0.0037284256,0.0026631611,14.819214,0,1
213972000,213972000,1310988,0.0,0.0010652645,-0.0005326322,14.819214,0,1
214972000,214972000,1310988,0.0,-0.002130529,-0.0010652645,14.819214,0,1
215972000,215972000,1310988,-0.004261058,0.0005326322,-0.004261058,14.819214,0,1
216972000,216972000,1310988,0.0,-0.0063915867,-0.0015978967,14.819214,0,1
217972000,217972000,1310988,0.010120012,0.0,0.008522116,14.819214,0,1
218972000,218972000,1310988,-0.00479369,0.0015978967,0.0031957934,14.819214,0,1
219972000,219972000,1310988,0.00479369,0.0031957934,-0.002130529,14.819214,0,1
220972000,220972000,1310988,0.0037284256,-0.0010652645,0.002130529,14.819214,0,1
221972000,221972000,1310988,0.0031957934,0.0026631611,-0.0058589545,14.819214,0,1
222972000,222972000,1310988,0.0,0.0015978967,0.0058589545,14.819214,0,1
223972000,223972000,1310988,0.004261058,0.0,0.010652645,14.819214,0,1
224972000,224972000,1310988,-0.0005326322,-0.004261058,0.0005326322,14.819214,0,1
225972000,225972000,1310988,0.007989483,-0.0053263223,0.0005326322,14.819214,0,1
226972000,226972000,1310988,-0.0010652645,0.0,0.0005326322,14.819214,0,1
227972000,227972000,1310988,0.0058589545,0.004261058,0.0015978967,14.819214,0,1
228972000,228972000,1310988,-0.0037284256,0.0,0.0015978967,14.819214,0,1
229972000,229972000,1310988,-0.0026631611,-0.002130529,0.0010652645,14.819214,0,1
230972000,230972000,1310988,-0.0015978967,0.0031957934,0.0005326322,14.819214,0,1
231972000,231972000,1310988,0.0,0.002130529,0.0,14.819214,0,1
232972000,232972000,1310988,-0.0031957934,-0.0010652645,-0.0010652645,14.819214,0,1
233972000,233972000,1310988,-0.0010652645,-0.0026631611,-0.0010652645,14.819214,0,1
234972000,234972000,1310988,0.0053263223,0.002130529,-0.0010652645,14.819214,0,1
235972000,235972000,1310988,0.002130529,0.0015978967,0.0026631611,14.819214,0,1
236972000,236972000,1310988,0.0010652645,-0.0058589545,0.0005326322,14.819214,0,1
237972000,237972000,1310988,0.0010652645,-0.002130529,0.0015978967,14.819214,0,1
238972000,238972000,1310988,0.0037284256,0.0,-0.006924219,14.819214,0,1
239972000,239972000,1310988,0.0005326322,-0.0031957934,0.0015978967,14.819214,0,1
240972000,240972000,1310988,0.0005326322,0.0010652645,-0.0026631611,14.819214,0,1
241972000,241972000,1310988,0.0,-0.0005326322,0.002130529,14.819214,0,1
242972000,242972000,1310988,-0.0015978967,-0.0037284256,0.0005326322,14.819214,0,1
243972000,243972000,1310988,0.00479369,-0.0015978967,0.0,14.819214,0,1
244972000,244972000,1310988,-0.004261058,0.0058589545,-0.004261058,14.819214,0,1
245972000,245972000,1310988,0.0063915867,-0.0053263223,0.0026631611,14.819214,0,1
246972000,246972000,1310988,-0.002130529,0.0026631611,0.0,14.819214,0,1
247972000,247972000,1310988,0.0010652645,0.0005326322,-0.002130529,14.819214,0,1
248972000,248972000,1310988,-0.0010652645,0.0,0.00479369,14.819214,0,1
249972000,249972000,1310988,0.004261058,0.0037284256,0.0031957934,14.819214,0,1
250972000,250972000,1310988,0.0031957934,-0.0031957934,-0.0037284256,14.819214,0,1
251972000,251972000,1310988,0.0037284256,0.0,-0.004261058,14.819214,0,1
252972000,252972000,1310988,0.004261058,0.0037284256,-0.0037284256,14.819214,0,1
253972000,253972000,1310988,-0.0010652645,0.0031957934,0.0026631611,14.819214,0,1
254972000,254972000,1310988,-0.002130529,0.0005326322,-0.0015978967,14.819214,0,1
255972000,255972000,1310988,-0.0031957934,-0.0063915867,-0.0026631611,14.819214,0,1
256972000,256972000,1310988,0.0063915867,-0.004261058,0.0010652645,14.819214,0,1
257972000,257972000,1310988,-0.0005326322,-0.0031957934,0.0037284256,14.819214,0,1
258972000,258972000,1310988,0.002130529,0.0,-0.0053263223,14.819214,0,1
259972000,259972000,1310988,0.007456851,0.0010652645,-0.0053263223,14.819214,0,1
260972000,260972000,1310988,-0.0005326322,0.0,-0.0005326322,14.819214,0,1
261972000,261972000,1310988,-0.0026631611,0.0005326322,0.0005326322,14.819214,0,1
262972000,262972000,1310988,0.0,-0.00479369,0.004261058,14.819214,0,1
263972000,263972000,1310988,-0.0005326322,0.0037284256,0.004261058,14.819214,0,1
264972000,264972000,1310988,-0.0031957934,-0.0010652645,0.0058589545,14.819214,0,1
265972000,265972000,1310988,0.008522116,-0.0037284256,0.0,14.819214,0,1
266972000,266972000,1310988,-0.0031957934,-0.0026631611,0.007456851,14.819214,0,1
267972000,267972000,1310988,0.00479369,0.002130529,0.0031957934,14.819214,0,1
268972000,268972000,1310988,0.0037284256,0.0015978967,0.0031957934,14.819214,0,1
269972000,269972000,1310988,0.0037284256,-0.0015978967,0.0026631611,14.819214,0,1
270972000,270972000,1310988,0.0053263223,0.0037284256,0.0005326322,14.819214,0,1
271972000,271972000,1310988,0.0015978967,-0.0026631611,-0.0010652645,14.819214,0,1
272972000,272972000,1310988,0.0010652645,-0.0031957934,0.0037284256,14.819214,0,1
273972000,273972000,1310988,-0.0031957934,-0.0015978967,-0.004261058,14.819214,0,1
274972000,274972000,1310988,0.0,-0.0063915867,0.007456851,14.819214,0,1
275972000,275972000,1310988,0.0026631611,-0.0015978967,-0.009054748,14.819214,0,1
276972000,276972000,1310988,0.004261058,0.0005326322,0.0015978967,14.819214,0,1
277972000,277972000,1310988,0.007989483,0.0026631611,-0.004261058,14.819214,0,1
278972000,278972000,1310988,-0.002130529,0.0031957934,0.0015978967,14.819214,0,1
279972000,279972000,1310988,0.004261058,0.002130529,-0.0015978967,14.819214,0,1
280972000,280972000,1310988,0.0037284256,0.0,0.00479369,14.819214,0,1
281972000,281972000,1310988,0.0037284256,0.0005326322,0.0031957934,14.819214,0,1
282972000,282972000,1310988,-0.006924219,-0.0010652645,0.0010652645,14.819214,0,1
283972000,283972000,1310988,0.0010652645,-0.006924219,-0.0010652645,14.819214,0,1
284972000,284972000,1310988,-0.0015978967,0.004261058,-0.0026631611,14.819214,0,1
285972000,285972000,1310988,0.0,-0.007989483,-0.004261058,14.819214,0,1
286972000,286972000,1310988,0.0005326322,0.0053263223,0.0026631611,14.819214,0,1
287972000,287972000,1310988,0.0010652645,-0.0015978967,0.0005326322,14.819214,0,1
288972000,288972000,1310988,-0.0005326322,0.00479369,0.00479369,14.819214,0,1
289972000,289972000,1310988,-0.0005326322,-0.0026631611,-0.008522116,14.819214,0,1
290972000,290972000,1310988,0.0053263223,-0.0037284256,0.0005326322,14.819214,0,1
291972000,291972000,1310988,0.0026631611,0.0058589545,0.004261058,14.819214,0,1
292972000,292972000,1310988,0.00479369,0.00479369,-0.0026631611,14.819214,0,1
293972000,293972000,1310988,0.0058589545,-0.002130529,-0.0015978967,14.819214,0,1
294972000,294972000,1310988,0.0010652645,0.0063915867,0.0053263223,14.819214,0,1
295972000,295972000,1310988,0.0010652645,0.006924219,0.0026631611,14.819214,0,1
296972000,296972000,1310988,0.0026631611,-0.0058589545,0.002130529,14.819214,0,1
297972000,297972000,1310988,0.002130529,0.0031957934,-0.004261058,14.819214,0,1
298972000,298972000,1310988,0.0010652645,-0.002130529,-0.0010652645,14.819214,0,1
299972000,299972000,1310988,-0.0026631611,0.0031957934,0.002130529,14.819214,0,1
300972000,300972000,1310988,-0.0010652645,0.004261058,0.009054748,14.819214,0,1
301972000,301972000,1310988,0.0037284256,-0.0005326322,0.0015978967,14.819214,0,1
302972000,302972000,1310988,-0.0026631611,0.0015978967,0.007989483,14.819214,0,1
303972000,303972000,1310988,-0.0031957934,-0.0010652645,0.0031957934,14.819214,0,1
304972000,304972000,1310988,0.0015978967,-0.0005326322,-0.0026631611,14.819214,0,1
305972000,305972000,1310988,-0.0005326322,0.0063915867,0.0010652645,14.819214,0,1
306972000,306972000,1310988,0.006924219,-0.0005326322,0.0015978967,14.819214,0,1
307972000,307972000,1310988,0.0037284256,-0.0005326322,-0.0026631611,14.819214,0,1
308972000,308972000,1310988,0.0005326322,-0.0010652645,-0.0031957934,14.819214,0,1
309972000,309972000,1310988,0.0053263223,-0.0031957934,0.007456851,14.819214,0,1
310972000,310972000,1310988,0.00479369,-0.0058589545,0.0063915867,14.819214,0,1
311972000,311972000,1310988,0.0010652645,-0.0031957934,0.0026631611,14.819214,0,1
312972000,312972000,1310988,-0.0031957934,-0.00479369,-0.0063915867,14.819214,0,1
313972000,313972000,1310988,-0.0058589545,0.0,0.0031957934,14.819214,0,1
314972000,314972000,1310988,-0.0026631611,0.0031957934,-0.0015978967,14.819214,0,1
315972000,315972000,1310988,0.002130529,-0.0010652645,-0.0010652645,14.819214,0,1
316972000,316972000,1310988,-0.0015978967,-0.0026631611,0.0005326322,14.819214,0,1
317972000,317972000,1310988,0.0,-0.0026631611,-0.0015978967,14.819214,0,1
318972000,318972000,1310988,0.0005326322,0.0010652645,0.0010652645,14.819214,0,1
319972000,319972000,1310988,0.00479369,-0.0015978967,-0.0026631611,14.819214,0,1
320972000,320972000,1310988,0.00479369,0.0015978967,0.0026631611,14.819214,0,1
321972000,321972000,1310988,0.0037284256,0.0015978967,0.006924219,14.819214,0,1
322972000,322972000,1310988,0.0026631611,-0.007456851,-0.0031957934,14.819214,0,1
323972000,323972000,1310988,0.018642128,0.04474111,0.0063915867,14.817993,0,1
324972000,324972000,1310988,-0.013848438,-0.020240024,0.004261058,14.813812,0,1
325972000,325972000,1310988,-0.0005326322,0.013315806,-0.0005326322,14.808685,0,1
326972000,326972000,1310988,0.0127831735,-0.0053263223,0.0058589545,14.802795,0,1
327972000,327972000,1310988,-0.013315806,0.009054748,0.0005326322,14.796417,0,1
328972000,328972000,1310988,0.018642128,-0.0026631611,0.0005326322,14.790039,0,1
329972000,329972000,1310988,-0.0015978967,-0.01438107,0.002130529,14.783539,0,1
330972000,330972000,1310988,0.018109497,0.011717909,-0.0031957934,14.777069,0,1
331972000,331972000,1310988,-0.0031957934,0.0053263223,0.0,14.770752,0,1
332972000,332972000,1310988,0.010652645,-0.0005326322,0.002130529,14.764282,0,1
333972000,333972000,1310988,-0.011717909,-0.0015978967,0.00479369,14.757874,0,1
334972000,334972000,1310988,0.012250541,0.0010652645,0.0037284256,14.751038,0,1
335972000,335972000,1310988,0.0053263223,0.0058589545,0.0015978967,14.734741,0,1
336972000,336972000,1310988,0.009054748,0.013848438,0.0058589545,14.716217,0,1
337972000,337972000,1310988,-0.010120012,-0.004261058,-0.002130529,14.697601,0,1
338972000,338972000,1310988,0.01438107,-0.019707393,0.0,14.678467,0,1
339972000,339972000,1310988,-0.007989483,-0.02396845,0.0031957934,14.659271,0,1
340972000,340972000,1310988,0.007456851,-0.013848438,0.0058589545,14.640503,0,1
341972000,341972000,1310988,-0.018109497,0.002130529,-0.006924219,14.62146,0,1
342972000,342972000,1310988,0.0,0.0063915867,-0.0031957934,14.602234,0,1
343972000,343972000,1310988,0.007456851,-0.0063915867,0.0026631611,14.583282,0,1
344972000,344972000,1310988,-0.0058589545,0.0010652645,-0.0015978967,14.564056,0,1
345972000,345972000,1310988,-0.0063915867,0.004261058,-0.0026631611,14.545013,0,1
346972000,346972000,1310988,-0.0015978967,0.010652645,0.0037284256,14.526672,0,1
347972000,347972000,1310988,-0.002130529,0.0053263223,-0.0005326322,14.508087,0,1
348972000,348972000,1310988,-0.002130529,0.01438107,-0.0037284256,14.489441,0,1
349972000,349972000,1310988,0.0,-0.006924219,0.0015978967,14.4711,0,1
350972000,350972000,1310988,-0.0037284256,0.0037284256,-0.0031957934,14.452148,0,1
351972000,351972000,1310988,-0.00479369,0.020240024,0.0010652645,14.432861,0,1
352972000,352972000,1310988,-0.002130529,-0.0037284256,0.002130529,14.413757,0,1
353972000,353972000,1310988,0.011185277,0.013315806,-0.002130529,14.395477,0,1
354972000,354972000,1310988,-0.004261058,-0.018109497,0.010652645,14.382629,0,1
355972000,355972000,1310988,-0.0031957934,0.0127831735,0.0010652645,14.375793,0,1
356972000,356972000,1310988,0.0015978967,-0.0005326322,-0.006924219,14.371948,0,1
357972000,357972000,1310988,-0.0053263223,0.002130529,-1.0306433,14.3706665,0,1
358972000,358972000,1310988,0.004261058,0.002130529,-0.819721,14.370697,0,1
359972000,359972000,1310988,0.024501082,0.01438107,0.012250541,14.37088,0,1
360972000,360972000,1310988,0.046339005,0.0005326322,0.10226539,14.371246,0,1
361972000,361972000,1310988,-0.21678132,0.1438107,0.046871636,14.374023,0,1
362972000,362972000,1310988,0.017576864,0.0479369,-0.14487597,14.379913,0,1
363972000,363972000,1310988,0.049534798,0.07350325,0.041012682,14.381439,0,1
364972000,364972000,1310988,0.013848438,-0.020240024,-0.024501082,14.375732,0,1
365972000,365972000,1310988,0.004261058,-0.039414786,0.009054748,14.370361,0,1
366972000,366972000,1310988,0.0026631611,-0.006924219,0.0010652645,14.368195,0,1
367972000,367972000,1310988,-0.0026631611,-0.006924219,-0.009054748,14.36731,0,1
368972000,368972000,1310988,0.0010652645,0.0005326322,0.011717909,14.366577,0,1
369972000,369972000,1310988,0.002130529,0.0005326322,-0.013848438,14.365845,0,1
