timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
62412000,62412000,36.32157766724221,127.411722417121,28.524511,28.672369,-0.0,1.1069546,1.1057833,28.428226,2,0,1,0
63412000,63412000,36.32157769381064,127.41172234012672,28.52256,28.66715,-0.0,1.0994196,1.1054872,28.431046,2,0,1,0
64412000,64412000,36.321577624402565,127.41172230991452,28.53917,28.68163,-0.0,1.1091172,1.1068239,28.444063,2,0,1,0
65412000,65412000,36.32157758632486,127.4117224270827,28.55589,28.692604,-0.0,1.1005607,1.1059623,28.46319,2,0,1,0
66412000,66412000,36.321577619620975,127.4117225131979,28.593502,28.724483,-0.0,1.1098375,1.1070282,28.486578,2,0,1,0
67412000,67412000,36.32157759420013,127.41172252049056,28.623812,28.743345,-0.0,1.1009232,1.1062783,28.509235,2,0,1,0
68412000,68412000,36.32157760359423,127.41172245155366,28.64884,28.759762,-0.0,1.1100332,1.1089425,28.535866,2,0,1,0
69412000,69412000,36.32157757690227,127.41172247495962,28.662197,28.758371,-0.0,1.1010174,1.1076779,28.54939,2,0,1,0
70412000,70412000,36.32157750804875,127.41172248045727,28.684807,28.77113,-0.0,1.1100711,1.1082132,28.574259,2,0,1,0
71412000,71412000,36.32157756661584,127.41172251666443,28.697977,28.768366,-0.0,1.1010336,1.1055077,28.585575,2,0,1,0
72412000,72412000,36.32157765761734,127.41172254572253,28.709967,28.76996,-0.0,1.1100746,1.1065028,28.602003,2,0,1,0
73412000,73412000,36.32157763047823,127.41172251600982,28.724123,28.768505,-0.0,1.1010343,1.1058182,28.622898,2,0,1,0
74412000,74412000,36.321577532224616,127.41172250214022,28.728315,28.761873,-0.0,1.1100705,1.1086965,28.621485,2,0,1,0
75412000,75412000,36.321577402359544,127.41172246653485,28.71242,28.733343,-0.0,1.1010317,1.1075131,28.612614,2,0,1,0
76412000,76412000,36.32157732935341,127.4117225287972,28.709177,28.72293,-0.0,1.1100658,1.1064063,28.611828,2,0,1,0
77412000,77412000,36.32157733125617,127.41172261342274,28.71854,28.722677,-0.0,1.1010288,1.1057054,28.615665,2,0,1,0
78412000,78412000,36.321577361542445,127.41172258007619,28.70656,28.704119,-0.0,1.1100645,1.1083406,28.6059,2,0,1,0
79412000,79412000,36.321577411686654,127.4117225886087,28.683102,28.675081,-0.0,1.1010277,1.1053793,28.592585,2,0,1,0
80412000,80412000,36.32157738923618,127.41172247962231,28.671713,28.661896,-0.0,1.1100626,1.106269,28.57489,2,0,1,0
81412000,81412000,36.32157743232362,127.41172251787316,28.651531,28.640617,-0.0,1.1010268,1.1056774,28.563417,2,0,1,0
82412000,82412000,36.32157747807254,127.41172250459559,28.644072,28.633762,-0.0,1.0949886,1.1019392,28.558853,2,0,1,0
83412000,83412000,36.32157746068365,127.41172245846121,28.637339,28.628086,-0.0,1.1051762,1.1053495,28.549173,2,0,1,0
84412000,84412000,36.32157752192294,127.41172237225894,28.623205,28.6163,-0.0,1.0983697,1.1050624,28.541039,2,0,1,0
85412000,85412000,36.321577424454574,127.41172237981952,28.617682,28.613455,-0.0,1.1082085,1.1063135,28.529877,2,0,1,0
86412000,86412000,36.32157745268214,127.41172240502215,28.61894,28.618067,-0.0,1.1000655,1.1057518,28.524137,2,0,1,0
87412000,87412000,36.32157745519865,127.4117224253306,28.602247,28.603657,-0.0,1.1094823,1.1084551,28.51387,2,0,1,0
88412000,88412000,36.32157753642676,127.41172245041973,28.601946,28.608393,-0.0,1.1007386,1.107293,28.511236,2,0,1,0
89412000,89412000,36.32157755692315,127.41172244545737,28.610647,28.61947,-0.0,1.1099176,1.1079155,28.511211,2,0,1,0
90412000,90412000,36.321577649254046,127.41172238274586,28.626093,28.637205,-0.0,1.1009597,1.1051302,28.521132,2,0,1,0
91412000,91412000,36.32157761665765,127.41172244087022,28.61421,28.627407,-0.0,1.0957835,1.104655,28.511131,2,0,1,0
92412000,92412000,36.32157765077509,127.41172249364733,28.623991,28.638424,-0.0,1.1059691,1.1057999,28.52116,2,0,1,0
93412000,93412000,36.3215776254541,127.4117224527702,28.645897,28.660318,-0.0,1.0988283,1.1053308,28.541843,2,0,1,0
94412000,94412000,36.321577499559226,127.41172242176947,28.657732,28.670523,-0.0,1.1085825,1.1065108,28.551224,2,0,1,0
95412000,95412000,36.32157741801983,127.41172254164269,28.671066,28.680565,-0.0,1.1025211,1.1062012,28.567377,2,0,1,0
96412000,96412000,36.32157730485264,127.41172261465083,28.688917,28.6921,-0.0,1.096853,1.1042855,28.577377,2,0,1,0
97412000,97412000,36.3215772809974,127.41172261066268,28.68886,28.688309,-0.0,1.1070617,1.10571,28.5865,2,0,1,0
98412000,98412000,36.32157719013341,127.41172255669424,28.68769,28.681852,-0.0,1.0994537,1.1036983,28.587246,2,0,1,0
99412000,99412000,36.32157716569271,127.41172251078338,28.698416,28.688465,-0.0,1.109082,1.1068963,28.59443,2,0,1,0
100412000,100412000,36.321577133749166,127.41172250389994,28.721806,28.70458,-0.0,1.1005347,1.1045599,28.605396,2,0,1,0
101412000,101412000,36.32157715036208,127.41172254412541,28.7155,28.693844,-0.0,1.1098034,1.107438,28.610073,2,0,1,0
102412000,102412000,36.32157714278779,127.41172245785461,28.730572,28.70261,-0.0,1.1009039,1.1066204,28.622133,2,0,1,0
103412000,103412000,36.321577106532,127.41172241760344,28.731836,28.699543,-0.0,1.1100117,1.1076775,28.632244,2,0,1,0
104412000,104412000,36.32157712013704,127.41172234586038,28.747982,28.709526,-0.0,1.103262,1.1053203,28.643507,2,0,1,0
105412000,105412000,36.321576975181486,127.41172230568334,28.747984,28.701668,-0.0,1.0972352,1.1048366,28.640238,2,0,1,0
106412000,106412000,36.32157700450089,127.41172233511266,28.750961,28.699818,-0.0,1.1072693,1.1077287,28.651648,2,0,1,0
107412000,107412000,36.32157697286275,127.41172225349443,28.75486,28.697039,-0.0,1.0995543,1.106775,28.64644,2,0,1,0
108412000,108412000,36.32157700228752,127.41172230519005,28.753098,28.69101,-0.0,1.1091253,1.1074854,28.650612,2,0,1,0
109412000,109412000,36.32157696296334,127.41172235659867,28.737703,28.671227,-0.0,1.1005546,1.1050495,28.64139,2,0,1,0
110412000,110412000,36.321576955625495,127.41172230893959,28.731817,28.663193,-0.0,1.1098045,1.1081287,28.6356,2,0,1,0
111412000,111412000,36.32157695351612,127.4117224309643,28.705769,28.636808,-0.0,1.1009029,1.1054461,28.616549,2,0,1,0
112412000,112412000,36.32157707327469,127.41172243165803,28.681005,28.613466,-0.0,1.1100018,1.1079079,28.58843,2,0,1,0
113412000,113412000,36.321577128519195,127.41172237736801,28.656086,28.593843,-0.0,1.1009982,1.1065457,28.580036,2,0,1,0
114412000,114412000,36.32157710135253,127.41172239479093,28.655788,28.59718,-0.0,1.1100471,1.1087095,28.567152,2,0,1,0
115412000,115412000,36.32157704217243,127.4117225080888,28.654728,28.601307,-0.0,1.1010191,1.1054795,28.568985,2,0,1,0
116412000,116412000,36.32157723723933,127.41172261040005,28.651796,28.601145,-0.0,1.1100614,1.1078225,28.553135,2,0,1,0
117412000,117412000,36.32157734334041,127.41172266509973,28.653332,28.607346,-0.0,1.1010268,1.1064867,28.558922,2,0,1,0
118412000,118412000,36.321577310902825,127.41172264546385,28.655313,28.61169,-0.0,1.1100675,1.1085442,28.556297,2,0,1,0
119412000,119412000,36.321577297796686,127.41172269562792,28.66792,28.627459,-0.0,1.1010301,1.1087339,28.57132,2,0,1,0
120412000,120412000,36.321577355913156,127.41172259561803,28.689299,28.649105,-0.0,1.1100701,1.1087538,28.585493,2,0,1,0
121412000,121412000,36.32157736884561,127.41172249254693,28.699297,28.657572,-0.0,1.1010317,1.1072592,28.585752,2,0,1,0
122412000,122412000,36.321577437018554,127.41172252583088,28.6978,28.65475,-0.0,1.1100727,1.1094189,28.590658,2,0,1,0
123412000,123412000,36.32157749367675,127.41172255227266,28.708912,28.663715,-0.0,1.1010337,1.1060936,28.595371,2,0,1,0
124412000,124412000,36.32157747885222,127.41172261967468,28.720198,28.673895,-0.0,1.1100745,1.1067455,28.61382,2,0,1,0
125412000,125412000,36.32157742145637,127.41172275430223,28.738203,28.68745,-0.0,1.1010346,1.1045362,28.633,2,0,1,0
126412000,126412000,36.32157730285922,127.41172272194676,28.752523,28.697458,-0.0,1.0958173,1.1043825,28.638111,2,0,1,0
127412000,127412000,36.32157725038843,127.4117226928732,28.756927,28.69674,-0.0,1.1059827,1.1055229,28.64655,2,0,1,0
128412000,128412000,36.321577105207744,127.41172265885633,28.741333,28.675676,-0.0,1.0988342,1.1049671,28.635214,2,0,1,0
129412000,129412000,36.32157712581356,127.41172254153486,28.74741,28.678911,-0.0,1.1085813,1.1075902,28.645864,2,0,1,0
130412000,130412000,36.321577094565725,127.41172244352326,28.747866,28.67539,-0.0,1.1002667,1.1048123,28.640188,2,0,1,0
131412000,131412000,36.32157716285454,127.41172247967816,28.74559,28.67076,-0.0,1.1096214,1.1075085,28.644115,2,0,1,0
132412000,132412000,36.321577224307696,127.41172247255331,28.747799,28.66974,-0.0,1.1008103,1.1065643,28.650043,2,0,1,0
133412000,133412000,36.321577260333406,127.41172250175612,28.740337,28.66048,-0.0,1.1099588,1.1090913,28.639076,2,0,1,0
134412000,134412000,36.321577281689024,127.41172244464585,28.735685,28.654633,-0.0,1.1009796,1.1076211,28.638802,2,0,1,0
135412000,135412000,36.32157719980794,127.41172244170933,28.72978,28.648205,-0.0,1.110046,1.1098279,28.63273,2,0,1,0
136412000,136412000,36.32157724420643,127.41172231809811,28.72068,28.638773,-0.0,1.1010202,1.1063535,28.625248,2,0,1,0
137412000,137412000,36.3215772653695,127.4117223406386,28.698109,28.618414,-0.0,1.095809,1.1036409,28.61102,2,0,1,0
138412000,138412000,36.32157729278423,127.41172228604115,28.673487,28.59665,-0.0,1.1059688,1.1048032,28.579712,2,0,1,0
139412000,139412000,36.32157727298829,127.41172229946065,28.64112,28.571754,-0.0,1.0988243,1.1045126,28.551495,2,0,1,0
140412000,140412000,36.32157740264505,127.41172219328193,28.617414,28.555948,-0.0,1.1085653,1.1057085,28.537754,2,0,1,0
141412000,141412000,36.321577480557686,127.41172208904104,28.597157,28.547947,-0.0,1.1002566,1.1050925,28.522305,2,0,1,0
142412000,142412000,36.32157744818093,127.41172206821443,28.586613,28.54604,-0.0,1.1096084,1.1076823,28.498512,2,0,1,0
143412000,143412000,36.321577466984145,127.41172204965233,28.578564,28.55034,-0.0,1.1008022,1.1050442,28.49172,2,0,1,0
144412000,144412000,36.321577445814405,127.41172210652311,28.586847,28.565742,-0.0,1.1099552,1.1079811,28.489397,2,0,1,0
145412000,145412000,36.32157742190556,127.41172212208794,28.60258,28.58956,-0.0,1.1009779,1.1055311,28.499676,2,0,1,0
146412000,146412000,36.32157749518489,127.41172225749212,28.628782,28.618551,-0.0,1.1100533,1.1066012,28.520775,2,0,1,0
147412000,147412000,36.321577520300416,127.41172247383597,28.660967,28.65112,-0.0,1.1010255,1.1058384,28.544329,2,0,1,0
148412000,148412000,36.32157748058479,127.41172245314195,28.699184,28.687254,-0.0,1.1100768,1.1085695,28.585173,2,0,1,0
149412000,149412000,36.32157746426825,127.41172252329969,28.736353,28.716223,-0.0,1.1010371,1.1059119,28.613443,2,0,1,0
150412000,150412000,36.32157741768716,127.41172260170194,28.750397,28.723806,-0.0,1.1100777,1.1069839,28.64008,2,0,1,0
151412000,151412000,36.32157734024845,127.41172270341333,28.75887,28.722519,-0.0,1.101036,1.1061982,28.644674,2,0,1,0
152412000,152412000,36.3215773662924,127.4117227739887,28.75324,28.710787,-0.0,1.1100715,1.107244,28.645754,2,0,1,0
153412000,153412000,36.32157739481298,127.41172280458146,28.767948,28.716568,-0.0,1.1010323,1.1047214,28.651161,2,0,1,0
154412000,154412000,36.321577362846206,127.41172273964801,28.76424,28.707634,-0.0,1.1100682,1.105858,28.662004,2,0,1,0
155412000,155412000,36.3215773401535,127.4117227112201,28.760262,28.695833,-0.0,1.1010303,1.1052688,28.655842,2,0,1,0
156412000,156412000,36.321577338169845,127.41172256223886,28.750587,28.68287,-0.0,1.1100658,1.1061842,28.650026,2,0,1,0
157412000,157412000,36.32157730221151,127.41172253260238,28.751253,28.679165,-0.0,1.1010287,1.1053979,28.642406,2,0,1,0
158412000,158412000,36.321577240613,127.41172250677639,28.739878,28.665499,-0.0,1.1100678,1.106566,28.632854,2,0,1,0
159412000,159412000,36.32157721545581,127.41172248480406,28.731543,28.65468,-0.0,1.1010301,1.1044409,28.622387,2,0,1,0
160412000,160412000,36.32157720574754,127.41172248430479,28.752195,28.673439,-0.0,1.110074,1.1072122,28.648558,2,0,1,0
161412000,161412000,36.32157711872869,127.41172246552662,28.772568,28.688297,-0.0,1.1010344,1.1062764,28.656118,2,0,1,0
162412000,162412000,36.321577056788655,127.4117225270643,28.78765,28.699333,-0.0,1.1100773,1.1072651,28.675209,2,0,1,0
163412000,163412000,36.3215770745773,127.41172239667763,28.788462,28.693766,-0.0,1.1010365,1.1049984,28.666046,2,0,1,0
164412000,164412000,36.32157714531846,127.41172238757288,28.785233,28.686798,-0.0,1.1100754,1.1063601,28.680483,2,0,1,0
165412000,165412000,36.32157715885409,127.4117224593413,28.796867,28.692497,-0.0,1.1010344,1.1041166,28.687761,2,0,1,0
166412000,166412000,36.32157721014633,127.41172232943745,28.787281,28.67982,-0.0,1.1100708,1.1055017,28.681684,2,0,1,0
167412000,167412000,36.321577302276225,127.4117222574755,28.79693,28.68404,-0.0,1.1010321,1.1067082,28.6956,2,0,1,0
168412000,168412000,36.32157733659989,127.41172227598767,28.79443,28.67834,-0.0,1.1100695,1.1059846,28.686047,2,0,1,0
169412000,169412000,36.32157736689137,127.4117221984955,28.797884,28.677822,-0.0,1.1010313,1.1054218,28.694378,2,0,1,0
170412000,170412000,36.32157735855714,127.41172219489421,28.802612,28.679272,-0.0,1.1100699,1.1083332,28.698824,2,0,1,0
171412000,171412000,36.32157740613281,127.41172220433349,28.790237,28.663677,-0.0,1.1010311,1.1056414,28.671854,2,0,1,0
172412000,172412000,36.32157754083216,127.4117222532362,28.782183,28.654936,-0.0,1.1100692,1.1083943,28.682156,2,0,1,0
173412000,173412000,36.32157758976373,127.41172236871672,28.77337,28.645845,-0.0,1.1010312,1.1072809,28.667524,2,0,1,0
174412000,174412000,36.32157759904114,127.41172237580271,28.758465,28.631569,-0.0,1.095814,1.1046345,28.661638,2,0,1,0
175412000,175412000,36.32157760866474,127.41172227003024,28.741095,28.615562,-0.0,1.1059746,1.1071038,28.647284,2,0,1,0
176412000,176412000,36.321577625407045,127.41172221530175,28.71491,28.5932,-0.0,1.0988282,1.1044369,28.623056,2,0,1,0
177412000,177412000,36.321577650793294,127.41172231243903,28.678226,28.56241,-0.0,1.1085688,1.1055622,28.592842,2,0,1,0
178412000,178412000,36.321577624453184,127.41172244686673,28.652716,28.548676,-0.0,1.1002585,1.1034955,28.577707,2,0,1,0
